Date,Close,Combi 1: Overbought/ Overbought + SMA Crossover (8 & 12),Combi 2: Crossover (Price & EMA 20) + EMA Crossover (12 &20),Combi 3: Crossover (Price & EMA 12) + EMA Crossover (12 &20),Combi 4: Crossover (Price & EMA 12) + Crossover (Price & EMA 50),Combi 5: Crossover (Price & EMA 20) + SMA Crossover (8 & 12),Combi 6: Crossover (Price & EMA 12) + Crossover (Price & EMA 20),Combi 7: Crossover (Price & EMA 12) + MACD Crossover,Combi 8: Crossover (Price & EMA 12) + SMA Crossover (8 & 12),Combi 9: Crossover (Price & EMA 12) + SMA Crossover (12 & 20),Combi 10: Crossover (Price & EMA 20) + MACD Crossover,News Sentiment Score,Social Sentiment Score
5/10/2020,113.3216324,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,0.4929640262436585,0.7256618215431702
6/10/2020,110.0727386,Hold,Buy,Buy,Hold,Hold,Buy,Hold,Hold,Buy,Hold,0.6934212999999999,0.7301703264708495
7/10/2020,111.940361,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,0.6671729003333334,0.740339348393247
8/10/2020,111.8333664,Hold,Buy,Buy,Hold,Hold,Buy,Hold,Hold,Buy,Hold,0.35000565,0.750675596840322
9/10/2020,113.7787857,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999488918,0.753722853494923
12/10/2020,121.0060959,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0214828216916788,0.7474630204595468
13/10/2020,117.7961197,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2152735919883333,0.7299534264247466
14/10/2020,117.8836746,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1075226818749999,0.6847098090762124
15/10/2020,117.4167557,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99999136,0.7240012144588516
16/10/2020,115.7728806,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4843335649999999,0.713544142870552
19/10/2020,112.8158112,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999965925,0.6929368013201801
20/10/2020,114.3040848,Hold,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Hold,Sell,0.835411182,0.6805080254044724
21/10/2020,113.6815262,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.75023958725,0.6963980837827862
22/10/2020,112.5920792,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,0.9981077033333332,0.6906876529773475
23/10/2020,111.9014511,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999572675,0.6948494892750464
26/10/2020,111.911171,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,0.9990252775,0.666900730456064
27/10/2020,113.4188843,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5401748766002,0.6815443796428944
28/10/2020,108.1661987,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,0.9852186766666668,0.644075773793599
29/10/2020,112.1738052,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.2099935989079757,0.6149257624897172
30/10/2020,105.8900452,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.3198027416666666,0.6066042388431648
2/11/2020,105.8024979,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.66571790002,0.6607290900239753
3/11/2020,107.4269562,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0488949,0.6882405346667587
4/11/2020,111.8139038,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.46979046,0.7043729525879556
5/11/2020,115.7826004,Hold,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,Buy,0.43118776,0.706654904310536
6/11/2020,115.6510544,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3329348966666667,0.7275219276750184
9/11/2020,113.341713,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1612423579999999,0.7093574981423486
10/11/2020,113.0007172,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8474781865504049,0.699800910799446
11/11/2020,116.4305649,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9991202333333332,0.6963128603348622
12/11/2020,116.1577454,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6000941188716,0.7072847777054577
13/11/2020,116.2064667,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99861217,0.6986204995582993
16/11/2020,117.219841,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9969583,0.7004310573295777
17/11/2020,116.3331375,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3304249999999999,0.7132621093365471
18/11/2020,115.0079575,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.39586981461146,0.682221970130922
19/11/2020,115.6023331,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0598976974999999,0.7097953467379089
20/11/2020,114.3356094,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.91749287,0.7066196543033616
23/11/2020,110.9349823,Hold,Hold,Hold,Sell,Hold,Sell,Sell,Sell,Hold,Sell,0.98053354,0.6562284989155259
24/11/2020,112.221199,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,0.99999213,0.7050098624906989
25/11/2020,113.0591736,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999859,0.729898589947209
27/11/2020,113.604805,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.7840771425,0.713792189628924
30/11/2020,116.0018234,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.993080385,0.7185888353348406
1/12/2020,119.5778732,Hold,Hold,Hold,Hold,Buy,Buy,Buy,Buy,Hold,Buy,0.75835446548,0.7405152820927993
2/12/2020,119.9286575,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.30904312,0.6886103548920789
3/12/2020,119.7922363,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99988815,0.7145875857260072
4/12/2020,119.1198959,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.7268306697308345
7/12/2020,120.5814896,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9991206,0.7455148938825144
8/12/2020,121.1953735,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9053290871428572,0.768159618359629
9/12/2020,118.6619415,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9997573333333332,0.6967710770601835
10/12/2020,120.0845642,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1779778914285714,0.7142778118884531
11/12/2020,119.2758255,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.66623238045,0.7060081513379449
14/12/2020,118.6619415,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5606902471615715,0.6837481420244402
15/12/2020,124.6057587,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2498407515709122,0.7239152053665279
16/12/2020,124.5375366,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3990779327610735,0.7122857133925664
17/12/2020,125.4047699,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.29591348,0.7487867534277256
18/12/2020,123.4169922,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999379,0.7115365379424722
21/12/2020,124.9467926,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7108947371428572,0.7787755650224247
22/12/2020,128.5033417,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.362660544794,0.7561848201236635
23/12/2020,127.6069107,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2707059887499999,0.7413571322678568
24/12/2020,128.5910645,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.986657488,0.7467279505477706
28/12/2020,133.1901703,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4998940159975999,0.7497630854825323
29/12/2020,131.4167786,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1812822527214285,0.7175832679305483
30/12/2020,130.2962646,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4641853581413333,0.7374916157298295
31/12/2020,129.2925873,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99985075,0.6854873285668791
4/1/2021,126.0965805,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.18659238596,0.6568043092220004
5/1/2021,127.6556396,Hold,Hold,Hold,Hold,Hold,Sell,Sell,Sell,Hold,Sell,0.792116249042446,0.6979805693219483
6/1/2021,123.3585205,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,0.4459387015285714,0.6728846242259315
7/1/2021,127.5679245,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Sell,Sell,Hold,0.2020392850566666,0.7465397999207586
8/1/2021,128.6689911,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,0.7781234233817471,0.7475936090009796
11/1/2021,125.677597,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Hold,0.9999743,0.7255432701687166
12/1/2021,125.5022049,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Hold,0.2351026833333333,0.7119556416698448
13/1/2021,127.5386429,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4536352074999999,0.7673809231800743
14/1/2021,125.609375,Hold,Hold,Hold,Hold,Buy,Buy,Buy,Buy,Buy,Buy,0.9997537833333334,0.7054163841975385
15/1/2021,123.8847198,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Hold,0.499946815,0.6892006180478513
19/1/2021,124.5570374,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5595891528333333,0.6539268431962865
20/1/2021,128.6494904,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.7453972596201309
21/1/2021,133.3655701,Hold,Hold,Hold,Hold,Buy,Buy,Buy,Buy,Buy,Buy,0.998997695,0.7399320151987826
22/1/2021,135.5092621,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,0.7997282051896,0.7440783582273394
25/1/2021,139.2606812,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.000215508638,0.7163282946283898
26/1/2021,139.4944916,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.59819031788276,0.7221612658722942
27/1/2021,138.4226837,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2855525737909769,0.6534476083300488
28/1/2021,133.5799408,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1668677173045583,0.6264902644002049
29/1/2021,128.5812836,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.50478935,0.6534973271989681
1/2/2021,130.7054901,Hold,Hold,Hold,Hold,Sell,Sell,Sell,Sell,Hold,Sell,0.9958719,0.6916128125516113
2/2/2021,131.5337219,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,0.799848690844,0.6852860974203907
3/2/2021,130.5105896,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7907611694,0.7175608027131847
4/2/2021,133.8722687,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Hold,Hold,Hold,0.6648285363687401,0.7471410914076345
5/2/2021,133.4575348,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,0.4333190316666666,0.7423861227152789
8/2/2021,133.6038971,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99828064,0.7100462000921501
9/2/2021,132.7256317,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.64557252698974,0.7168080610568144
10/2/2021,132.1205902,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2506428177249999,0.7125877756371316
11/2/2021,131.8668671,Hold,Hold,Sell,Sell,Hold,Sell,Hold,Sell,Sell,Hold,0.998505538,0.7060748846323073
12/2/2021,132.1010742,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8224002466666667,0.7172969093847983
16/2/2021,129.9737396,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7033831666666667,0.6665698094768736
17/2/2021,127.6804581,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,0.99929211,0.659111136982315
18/2/2021,126.5777512,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999641928,0.6610982088532293
19/2/2021,126.7339096,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5865491237454545,0.6971835640626842
22/2/2021,122.9573441,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7701147052462499,0.6162409464586406
23/2/2021,122.8207321,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5852962028,0.6867530903975335
24/2/2021,122.3230667,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9987179766666668,0.698046847123094
25/2/2021,118.0683517,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9569481883333334,0.6583704502453963
26/2/2021,118.3318253,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.75305176375,0.6766644007772319
1/3/2021,124.7041245,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.499461339796306,0.7493515161050351
2/3/2021,122.0985947,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6572447033333333,0.6944041258342483
3/3/2021,119.1124878,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6666422422133333,0.6489121223289522
4/3/2021,117.2291107,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1229987172667095,0.6551914570070101
5/3/2021,118.4879456,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.35470231,0.664507202759005
8/3/2021,113.5501328,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3667973511488714,0.645735814442838
9/3/2021,118.1659088,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1367764066266666,0.7226095360463602
10/3/2021,117.0827332,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.294132428,0.689423793244964
11/3/2021,119.0149078,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.962820925,0.6995771033939455
12/3/2021,118.1073761,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4992468325,0.7095970833810155
15/3/2021,120.9958878,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Buy,0.05383889,0.742800141041548
16/3/2021,122.5377274,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Buy,Buy,Hold,0.6768094993546189,0.7545353714703057
17/3/2021,121.7472839,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Hold,Hold,Hold,0.52906836828176,0.7071885424480813
18/3/2021,117.6194534,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.523443595,0.6529530136347872
19/3/2021,117.0924911,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,0.6420683053706229,0.7180412659394706
22/3/2021,120.4103851,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5724662168013878,0.7120057331647719
23/3/2021,119.5809097,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.94977055,0.7216187972649705
24/3/2021,117.1900635,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.6926393871428571,0.6963171812092045
25/3/2021,117.6779861,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.6090551276,0.6915289351142639
26/3/2021,118.2830276,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8161654005431193,0.7343863628750411
29/3/2021,118.4586868,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.539365958283587,0.7031170232390683
30/3/2021,117.0046616,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.092853302666923,0.6806321892478729
31/3/2021,119.200325,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5382541771853129,0.7073398171949484
1/4/2021,120.0297928,Hold,Hold,Buy,Buy,Hold,Buy,Hold,Buy,Buy,Hold,0.9889832718181818,0.6995204050471205
5/4/2021,122.8597565,Hold,Buy,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,0.364314610776888,0.7352961080553306
6/4/2021,123.1622849,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5592361568639044,0.7349541572582571
7/4/2021,124.8114624,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2876352751435714,0.7381384910412603
8/4/2021,127.2120819,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0859276649281666,0.7304371308210721
9/4/2021,129.7882996,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4162840130466292,0.7229650591761941
12/4/2021,128.0708313,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5239168235714285,0.7065090359652144
13/4/2021,131.1837921,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7909315546680331,0.7670425769434486
14/4/2021,128.8417358,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3120398618205049,0.6991955589448655
15/4/2021,131.2521057,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.473910200144281,0.7682249681339754
16/4/2021,130.9203339,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4839281895113616,0.7222455211085121
19/4/2021,131.583847,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7053650434620512,0.7112241146972927
20/4/2021,129.8956299,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.66353934862489,0.7214325711642925
21/4/2021,130.2762299,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4976901046295484,0.6963261207013579
22/4/2021,128.7539368,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4221628092307692,0.7251848947691041
23/4/2021,131.0764618,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8546048342214286,0.7610417692032903
26/4/2021,131.4668121,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6937775693736842,0.7546000420912222
27/4/2021,131.1447296,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6306900730995659,0.7266659157907677
28/4/2021,130.3543091,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1537084089241886,0.6785002729358742
29/4/2021,130.2567291,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,0.2448728737999648,0.6290379125430826
30/4/2021,128.2855377,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Hold,-0.1033264261245882,0.6487661991939321
3/5/2021,129.3394775,Hold,Sell,Sell,Sell,Hold,Sell,Hold,Hold,Sell,Hold,0.3326106400486427,0.7070664649934035
4/5/2021,124.7626801,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.14055886838625,0.6607067681741715
5/5/2021,125.0066528,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.52381031025,0.7208746804077844
6/5/2021,126.6070404,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4143734029574331,0.6978494305057928
7/5/2021,127.281517,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3131758414285714,0.6978229841156661
10/5/2021,123.9970856,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1416102568694103,0.618882286756783
11/5/2021,123.0782471,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2801074957823444,0.6579231905807539
12/5/2021,120.0088577,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6279910369491206,0.656056544274742
13/5/2021,122.1593781,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4943288024175167,0.6921525595144341
14/5/2021,124.5836105,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1386629635660703,0.71511770428093
17/5/2021,123.43013,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8004150959363118,0.6858598879775902
18/5/2021,122.0420685,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4348959070349493,0.6827730471563627
19/5/2021,121.8856659,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6807211631166666,0.6687294953910765
20/5/2021,124.4467621,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2120852833735749,0.7102287086509758
21/5/2021,122.6090393,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.64538378222946,0.7274618497446494
24/5/2021,124.2414474,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.67161059,0.7450769429084488
25/5/2021,124.0459595,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.87350256973375,0.7046553067041343
26/5/2021,123.9970856,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.4671987164989616,0.7170349352896709
27/5/2021,122.4624023,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7889073200000001,0.7386862077860228
28/5/2021,121.8074646,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.2341664934782608,0.6143182981185935
1/6/2021,121.4848938,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7891298050000001,0.7228794802844255
2/6/2021,122.247345,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7642927778571428,0.7085355119772921
3/6/2021,120.761528,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,0.7128007347976286,0.7104712978264996
4/6/2021,123.0586777,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8799546807549125,0.7305722148069278
7/6/2021,123.0684509,Hold,Hold,Buy,Buy,Hold,Buy,Buy,Buy,Buy,Buy,0.7522781617412051,0.722837498849648
8/6/2021,123.8895569,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6550719151516526,0.7274358882249599
9/6/2021,124.2707977,Hold,Buy,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,0.555979222,0.6980054302299374
10/6/2021,123.2737427,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.542384137,0.7060308224562403
11/6/2021,124.4858551,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7829074243428399,0.733371836635437
14/6/2021,127.5454559,Hold,Buy,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,0.3136396169505012,0.7351123235287399
15/6/2021,126.7243576,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.478025195433401,0.7475775110190918
16/6/2021,127.2228851,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2308838378373895,0.7028111836548941
17/6/2021,128.826004,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2576192111111111,0.7131572178331994
18/6/2021,127.5258942,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7140661250878905,0.7805091198662575
21/6/2021,129.3245239,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3301428349811833,0.6962208495251586
22/6/2021,130.9667206,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1462327861833333,0.7399825538286597
23/6/2021,130.6930695,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5628899067988636,0.7246171316108009
24/6/2021,130.4095612,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4329010660428272,0.7019959350358375
25/6/2021,130.1162872,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6554726383664701,0.6869996536364563
28/6/2021,131.7487335,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5022955464573333,0.7264761400192916
29/6/2021,133.2638855,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.58503441682352,0.7376865049909033
30/6/2021,133.8797455,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1442055834969999,0.7139017879687817
1/7/2021,134.1827545,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8823760536529126,0.704508281855451
2/7/2021,136.8122406,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6176891164127444,0.742065438388472
6/7/2021,138.8259277,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2727006923191036,0.7100787873084964
7/7/2021,141.318573,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2019186549991509,0.7460645625311518
8/7/2021,140.0184479,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.091540041672908,0.6976661105133583
9/7/2021,141.8463898,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6175977311730843,0.7507982242850348
12/7/2021,141.2501221,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.61790785874981,0.7463400438231402
13/7/2021,142.364502,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1791098742162596,0.7336045391911642
14/7/2021,145.795517,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.262220328665386,0.7192727545032443
