Date,Close,Combi 1: Crossover (Price & EMA 12) + MACD Crossover,Combi 2: Crossover (Price & EMA 12) + EMA Crossover (12 &20),Combi 3: Overbought/ Overbought + SMA Crossover (8 & 12),Combi 4: Crossover (Price & EMA 20) + SMA Crossover (12 & 20),Combi 5: Crossover (Price & EMA 12) + Crossover (Price & EMA 20),Combi 6: Crossover (Price & EMA 12) + SMA Crossover (8 & 12),Combi 7: Crossover (Price & EMA 12) + SMA Crossover (12 & 20),Combi 8: Crossover (Price & EMA 20) + EMA Crossover (12 &20),Combi 9: Crossover (Price & EMA 12) + Crossover (Price & EMA 50),Combi 10: Crossover (Price & EMA 50) + SMA Crossover (8 & 12),News Sentiment Score,Social Sentiment Score
16/12/2020,13.21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3347295866666666,0.6480062283632618
17/12/2020,13.31,Sell,Hold,Hold,Sell,Sell,Hold,Sell,Hold,Sell,Hold,0.99977713,0.6489481107731648
18/12/2020,13.24,Buy,Hold,Hold,Hold,Buy,Buy,Hold,Hold,Hold,Hold,0.99195092,0.6128048111051446
21/12/2020,13.3,Sell,Hold,Hold,Sell,Sell,Sell,Sell,Hold,Sell,Hold,0.1519787,0.7271706263820369
22/12/2020,13.24,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Hold,Hold,Hold,0.9999894,0.7129497009552628
23/12/2020,12.97,Sell,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,,0.7390824236975743
24/12/2020,12.96,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Sell,,0.775717057858631
28/12/2020,12.87,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0016178492842483,0.7206215271364157
29/12/2020,12.91,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99953485,0.699060770262034
30/12/2020,13.11,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,0.9951510925,0.6771916069660181
31/12/2020,13.02,Buy,Buy,Hold,Hold,Buy,Buy,Hold,Hold,Buy,Hold,0.99944156,0.6436840750300755
4/1/2021,13.08,Sell,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.9999874,0.667166178178677
5/1/2021,13.37,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.6852413239743008
6/1/2021,12.58,Hold,Buy,Hold,Buy,Buy,Buy,Buy,Buy,Buy,Buy,0.67230866,0.6647967101222388
7/1/2021,13.31,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,0.9999948,0.6898201517430821
8/1/2021,13.24,Buy,Buy,Hold,Buy,Buy,Buy,Buy,Buy,Buy,Buy,0.6648463943333334,0.7061085786264005
11/1/2021,13.58,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,0.99995947,0.6831800505708869
12/1/2021,13.45,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.8591845233333334,0.7497623944618133
13/1/2021,13.5,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6487420400355938,0.6265524864314062
14/1/2021,13.16,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9822398833333332,0.6546022684234718
15/1/2021,12.82,Sell,Sell,Hold,Hold,Sell,Sell,Hold,Sell,Sell,Sell,0.148222735,0.5862198856453464
19/1/2021,12.99,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9982908666666668,0.5727241491151385
20/1/2021,13.33,Buy,Sell,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.90588449,0.6732543873872002
21/1/2021,13.83,Hold,Buy,Hold,Hold,Buy,Buy,Hold,Buy,Buy,Buy,0.599735174,0.6710739723165813
22/1/2021,13.68,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99999845,0.6287849103949102
25/1/2021,13.62,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.67136648706,0.6759307015746295
26/1/2021,13.4,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,0.99997258,0.6335183508748196
27/1/2021,12.88,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.954901475,0.5890078051834566
28/1/2021,13.02,Hold,Sell,Hold,Sell,Sell,Sell,Sell,Sell,Sell,Sell,0.999915375,0.6433513604354357
29/1/2021,12.95,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,0.498121965,0.693901582635166
1/2/2021,13.2,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1965133249999999,0.679217628505757
2/2/2021,13.52,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Buy,0.9999741,0.6562723654007537
3/2/2021,13.49,Buy,Buy,Hold,Buy,Buy,Buy,Buy,Buy,Hold,Hold,0.4999767002245932,0.6654511084428706
4/2/2021,13.63,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999771,0.6641085467223257
5/2/2021,13.55,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9988262666666669,0.740304660815374
8/2/2021,14.4,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7344848775,0.7256256942914069
9/2/2021,14.22,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.201072704,0.6986915797628813
10/2/2021,14.72,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.186357396,0.7185313381143021
11/2/2021,15.21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3408377676666667,0.7086541719870825
12/2/2021,14.92,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4617394948339999,0.6270400447821192
16/2/2021,15.29,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7085164857142857,0.6276250048207033
17/2/2021,14.87,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999838615,0.6037286609235614
18/2/2021,14.79,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9856079666666666,0.6414114350447716
19/2/2021,14.89,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6451210617446667,0.6962790924380065
22/2/2021,14.32,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4071916068,0.622247629438805
23/2/2021,14.1,Sell,Sell,Hold,Hold,Sell,Sell,Sell,Hold,Sell,Hold,0.66473284578234,0.6346708134232352
24/2/2021,14.46,Hold,Hold,Hold,Sell,Sell,Hold,Hold,Sell,Hold,Hold,0.1418077951717473,0.642218664108503
25/2/2021,13.27,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Hold,0.3489487768420617,0.6016161895759128
26/2/2021,13.68,Hold,Sell,Hold,Sell,Sell,Sell,Sell,Sell,Sell,Sell,0.4964027876754375,0.6549021647602421
1/3/2021,13.8,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.904716036,0.676352736124558
2/3/2021,13.37,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9902217166666666,0.6176591771924261
3/3/2021,12.77,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0003825509892393,0.5481227064256242
4/3/2021,12.34,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,0.99414035,0.6452469240998383
5/3/2021,12.43,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-7.299999999987872e-06,0.6457184702419263
8/3/2021,11.56,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6626735697176834,0.5735620084254043
9/3/2021,12.49,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9888509433333332,0.6528192591016163
10/3/2021,12.44,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.6742032231607773
11/3/2021,12.96,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99722918,0.6521385540889985
12/3/2021,12.83,Buy,Hold,Hold,Hold,Buy,Buy,Hold,Hold,Hold,Hold,0.2469678758631636,0.6492931432207317
15/3/2021,13.16,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,0.4286671070422422,0.727726890033146
16/3/2021,13.26,Buy,Hold,Hold,Hold,Buy,Buy,Hold,Hold,Hold,Hold,0.9999962,0.7628074947875149
17/3/2021,13.31,Buy,Hold,Hold,Buy,Buy,Hold,Hold,Hold,Hold,Hold,0.408957529941022,0.695681589554099
18/3/2021,12.69,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,0.9998708866666668,0.6368356187087089
19/3/2021,12.82,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Hold,Hold,Hold,0.9999246,0.7010653413734154
22/3/2021,13.16,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99969417,0.6536756854418818
23/3/2021,13.04,Hold,Hold,Hold,Buy,Buy,Hold,Buy,Hold,Buy,Hold,-0.6736459766666667,0.6905864694204641
24/3/2021,12.61,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,0.6986730300896666,0.7047127943814758
25/3/2021,12.51,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,0.82295053,0.6635057365234821
26/3/2021,12.81,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Hold,Hold,Hold,0.99998504,0.7133134555691577
29/3/2021,12.92,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Hold,0.74939023625,0.6169761939394162
30/3/2021,12.84,Hold,Buy,Hold,Hold,Buy,Buy,Hold,Hold,Buy,Hold,0.4234584202621314,0.8575915976184669
31/3/2021,13.32,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999118,0.7132719968988087
1/4/2021,13.78,Hold,Buy,Hold,Hold,Buy,Buy,Hold,Buy,Buy,Buy,0.789866556248007,0.6545161753900052
5/4/2021,13.95,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.9054984,0.6414637466027514
6/4/2021,13.83,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.99988586,0.7938818553001313
7/4/2021,14.11,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5928943480133334,0.6507041361929643
8/4/2021,14.28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1036302975,0.7177467121933498
9/4/2021,14.37,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999646,0.7463250121913991
12/4/2021,15.17,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8075656735601471,0.7437963641385192
13/4/2021,15.64,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4995692827567,0.6925256789980196
14/4/2021,15.24,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.33363249,0.6324670367523413
15/4/2021,16.1,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0023097,0.6504277529043205
16/4/2021,15.88,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.6996350454253273
19/4/2021,15.33,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.998906045,0.6704889375790987
20/4/2021,15.14,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0390631799999999,0.7298821796289947
21/4/2021,15.32,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99972723,0.7394781942450976
22/4/2021,14.82,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2472515523711,0.673866899221726
23/4/2021,15.23,Sell,Hold,Hold,Hold,Sell,Sell,Hold,Hold,Hold,Hold,0.1499973633999999,0.7104511628539776
26/4/2021,15.44,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99987143,0.7820257691373497
27/4/2021,15.35,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999599,0.770492754378761
28/4/2021,15.24,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,0.9994887,0.6523871498295674
29/4/2021,15.29,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999962,0.7609874163601106
30/4/2021,14.97,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.13395469,0.7161614107686445
3/5/2021,14.8,Hold,Sell,Hold,Hold,Sell,Hold,Sell,Hold,Sell,Hold,0.9999967,0.5970004661541989
4/5/2021,14.32,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Hold,Hold,0.3630478133333333,0.5552195150466218
5/5/2021,14.42,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99974689,0.6577639059911575
6/5/2021,14.49,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,0.0004263503,0.6918268719419282
7/5/2021,14.78,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9963266,0.7307337976110706
10/5/2021,14.23,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99995178,0.6702592430610682
11/5/2021,14.27,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.999875176,0.6901659046500329
12/5/2021,13.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9602563,0.7207328122452544
13/5/2021,13.63,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99664575,0.6802363442581001
14/5/2021,14.21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999852,0.5784797665269119
17/5/2021,14.13,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.6448616366132165
18/5/2021,13.98,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9109985516666668,0.6698073966213614
19/5/2021,14.03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.59906014,0.6350901933363201
20/5/2021,14.58,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99957764,0.6544968169511699
21/5/2021,14.96,Buy,Buy,Hold,Buy,Buy,Buy,Buy,Buy,Buy,Buy,0.9902289333333334,0.7536255760746048
24/5/2021,15.58,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.52577932,0.7307672392011826
25/5/2021,15.61,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.46028006,0.7030754329196944
26/5/2021,15.66,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6654261328242459,0.6448179173451757
27/5/2021,15.45,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9534349375,0.6201969070446751
28/5/2021,16.21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5000073183665,0.7046368538902924
1/6/2021,16.23,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5295877425,0.737042649333586
2/6/2021,16.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999532225,0.7118989903527945
3/6/2021,16.93,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.72885761,0.7127960374022841
4/6/2021,17.54,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.499994172416966,0.7511310760355362
7/6/2021,17.58,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,3.5794923e-10,0.7509090493452165
8/6/2021,17.42,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.164620641748566,0.720315332014514
9/6/2021,17.32,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.74662470628375,0.7309154642108524
10/6/2021,17.39,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0969194591666666,0.7426109372753993
11/6/2021,17.79,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6930324,0.7503081465533167
14/6/2021,17.98,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3330368,0.6936792679184742
15/6/2021,17.75,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999821,0.6911535038567967
16/6/2021,17.77,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.7420871905731387
17/6/2021,18.62,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999655,0.7377507840737481
18/6/2021,18.6,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999818,0.7424529056309699
21/6/2021,18.39,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.6840600224672031
22/6/2021,18.85,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4989449000319416,0.7229459660351306
23/6/2021,19.02,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7844842750000001,0.6799653624339828
24/6/2021,19.16,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0030235999999999,0.7231307595020702
25/6/2021,18.99,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.786228498597,0.7052154369279284
28/6/2021,19.94,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7770287,0.7501998145206668
29/6/2021,19.98,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,7.12271685085e-05,0.7433281252694409
30/6/2021,19.96,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.647933352,0.7047092714293918
1/7/2021,20.17,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.667563598922772
2/7/2021,20.44,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.009825755,0.7494637993530846
6/7/2021,20.65,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0154606895986999,0.690581386921895
7/7/2021,20.33,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5022266721518,0.6951063463877262
8/7/2021,19.86,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-6.8506223e-09,0.685790617031607
9/7/2021,20.01,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.7551504891627454
12/7/2021,20.47,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.66324931142,0.7747702740734947
13/7/2021,20.21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.7632850583814385
14/7/2021,19.8,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99697221,0.7119663897273537
15/7/2021,18.93,Hold,Hold,Hold,Hold,Sell,Sell,Sell,Hold,Hold,Hold,0.9948315,0.6861287714546853
16/7/2021,18.12,Hold,Hold,Hold,Sell,Sell,Sell,Hold,Hold,Hold,Hold,0.5000026899334999,0.6726334789655585
19/7/2021,18.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999522333333334,0.6619617460810892
20/7/2021,18.57,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.494363565,0.6865491765808472
21/7/2021,19.37,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.7315213143179632
22/7/2021,19.55,Hold,Hold,Hold,Hold,Buy,Buy,Hold,Hold,Hold,Hold,,0.7293407357504447
23/7/2021,19.52,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.6990882253149029
26/7/2021,19.25,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.00073706225,0.6413225015256868
27/7/2021,19.17,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,,0.6207351750824396
28/7/2021,19.46,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999671,0.6937915350503212
29/7/2021,19.62,Buy,Hold,Hold,Buy,Buy,Buy,Buy,Hold,Hold,Hold,0.9999268,0.7414824980631405
30/7/2021,19.46,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.499996585996,0.6967362663774618
2/8/2021,19.71,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.00010925,0.7866013598505419
3/8/2021,19.77,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6666634003797641,0.6433595042280505
4/8/2021,20.23,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.499270062812,0.7390241742826178
5/8/2021,20.59,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99993956,0.7581495915922318
6/8/2021,20.32,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Hold,Hold,Hold,,0.6631163069890917
9/8/2021,20.25,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-6.523885e-08,0.65953614158905
10/8/2021,19.89,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4008209894711794,0.6924015196453226
11/8/2021,19.66,Sell,Hold,Hold,Hold,Sell,Sell,Hold,Hold,Hold,Hold,0.8336518500000001,0.5727112764188651
12/8/2021,19.86,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,,0.6462896862484395
13/8/2021,20.15,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,0.97841665,0.6575601899128765
16/8/2021,19.91,Buy,Hold,Hold,Hold,Buy,Buy,Hold,Hold,Hold,Hold,,0.6831646249249408
17/8/2021,19.42,Hold,Hold,Hold,Hold,Sell,Sell,Hold,Hold,Hold,Hold,0.1092071799999999,0.6205068635068931
18/8/2021,19.0,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5620858213102371,0.6192053877583399
19/8/2021,19.76,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3752986331647173,0.6669783008317227
20/8/2021,20.77,Buy,Hold,Hold,Hold,Buy,Buy,Hold,Hold,Hold,Hold,0.9538236557142856,0.7338931255095879
23/8/2021,21.91,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.703079454,0.7475493505345251
24/8/2021,21.75,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.505473316,0.7159046082359466
25/8/2021,22.17,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3479641710714286,0.7232446466087062
26/8/2021,22.02,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.55928597,0.6962395501462971
27/8/2021,22.59,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5487461752222222,0.7611554018602716
30/8/2021,22.64,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-4.0063497e-08,0.7098028672346784
31/8/2021,22.34,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3418649399999999,0.7129008072475723
1/9/2021,22.4,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5875254059999999,0.7179431950474723
2/9/2021,22.35,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99843405,0.7204307394609424
3/9/2021,22.8,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3983433421695795,0.6923173133382701
7/9/2021,22.62,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4999909681885,0.5874000357136067
8/9/2021,22.3,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4685429861111111,0.7013245973179539
9/9/2021,22.13,Sell,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.665358576070093,0.6586251974966246
10/9/2021,22.43,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3131362021666666,0.774433101721884
13/9/2021,22.11,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.073915975,0.6642781968182353
14/9/2021,22.2,Hold,Hold,Hold,Hold,Sell,Sell,Sell,Hold,Hold,Hold,-0.99954605,0.6949142055833759
15/9/2021,22.3,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,0.99800295,0.7426174955385931
16/9/2021,22.2,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99993104,0.699120768592529
17/9/2021,21.86,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.7340699799146906
20/9/2021,21.07,Hold,Sell,Hold,Sell,Sell,Hold,Sell,Sell,Sell,Hold,-0.0141405259999999,0.6978105893672212
21/9/2021,21.2,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Hold,0.3332942257167653,0.6648555270849382
22/9/2021,21.9,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4249190098132263,0.6715322818264651
23/9/2021,22.44,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,0.9101818975,0.6809821586853418
24/9/2021,22.04,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999998,0.6390328010514835
27/9/2021,21.62,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.2847991039509622,0.6708964359054986
28/9/2021,20.66,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Sell,Sell,Hold,-0.974269125,0.5784570367691291
29/9/2021,20.48,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.499321929315,0.6620893568212957
30/9/2021,20.68,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-1.6406809e-06,0.6440873724413194
1/10/2021,20.7,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0127259849999999,0.6448464765512306
4/10/2021,19.69,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.62684228,0.5570145732794577
5/10/2021,20.41,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.765561215,0.6490622978468107
6/10/2021,20.66,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.95984694,0.6864061487037911
7/10/2021,21.03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99998415,0.6911000615115692
