Date,Close,Combi 1: Crossover (Price & EMA 12) + MACD Crossover,Combi 2: Overbought/ Overbought + SMA Crossover (8 & 12),Combi 3: Crossover (Price & EMA 20) + MACD Crossover,Combi 4: Crossover (Price & EMA 12) + EMA Crossover (12 &20),Combi 5: Crossover (Price & EMA 12) + SMA Crossover (12 & 20),Combi 6: Crossover (Price & EMA 50) + MACD Crossover,Combi 7: Crossover (Price & EMA 20) + EMA Crossover (12 &20),Combi 8: Crossover (Price & EMA 12) + SMA Crossover (8 & 12),Combi 9: Crossover (Price & EMA 12) + Crossover (Price & EMA 50),Combi 10: Crossover (Price & EMA 20) + SMA Crossover (12 & 20),News Sentiment Score,Social Sentiment Score
3/9/2021,374.21,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.074140875,0.9958054625
7/9/2021,380.09,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.429487655,0.9999051475
8/9/2021,375.51,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.998661397
9/9/2021,375.94,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3970758928866666,0.7031626142857144
10/9/2021,376.62,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3333204666666667,0.9040567566666668
13/9/2021,374.46,Sell,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Hold,0.9733430475,0.99807576
14/9/2021,374.48,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.864224425,0.9926201025
15/9/2021,371.88,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.16630493,0.999884622
16/9/2021,371.02,Hold,Hold,Hold,Sell,Sell,Hold,Hold,Hold,Sell,Hold,-0.4442682859999999,0.99944252875
17/9/2021,362.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9987274433333332,0.9996950666666669
20/9/2021,353.76,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,-0.01560864,0.99765524
21/9/2021,355.53,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9851751816666666,0.999272218181818
22/9/2021,341.34,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.24930357625,0.999626894
23/9/2021,344.07,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.811577406,0.77436720375
24/9/2021,351.03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9800380166666668,0.9999526585714286
27/9/2021,351.65,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4430416933333334,0.999981202
28/9/2021,338.79,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6115844850000001,0.99940101
29/9/2021,337.76,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1462734999999999,0.9996084071428571
30/9/2021,337.54,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4829190166666666,0.9900603766666668
1/10/2021,341.14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99993558,0.990135274
4/10/2021,324.45,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1472965070164285,0.8867018338095237
5/10/2021,331.14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.0573648541538461,0.7326983307692309
6/10/2021,331.82,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0279820712727272,0.999980575
7/10/2021,327.42,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1009687828571428,0.9999684133333332
8/10/2021,328.25,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.589664436,0.99985085
11/10/2021,323.67,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2474340379999999,0.9999734566666666
12/10/2021,322.0,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99948874,0.97327031
13/10/2021,322.77,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2321807716666666,0.9995170433333334
14/10/2021,326.74,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1814628,0.9386269842857144
15/10/2021,322.99,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2576906033333333,0.9999606675
18/10/2021,333.51,Buy,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.511275675,0.9988821385714284
19/10/2021,338.13,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.9925437316666668,0.8958840975
20/10/2021,338.92,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4162957016,0.7022062375381408
21/10/2021,340.01,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.17879015,0.9168266927272728
22/10/2021,322.84,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,-0.5008317,0.8876082930000001
25/10/2021,326.9,Sell,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.2232464064662183,0.99940241
26/10/2021,314.09,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3093149378368557,0.888739963754111
27/10/2021,310.52,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.83246490375,0.7630518286041666
28/10/2021,315.19,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.81097842,0.9495953610448276
29/10/2021,321.8,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7592545427333334,0.8619699081413402
1/11/2021,328.18,Buy,Hold,Buy,Hold,Hold,Buy,Hold,Hold,Hold,Hold,0.2500173799431349,0.7252600989468421
2/11/2021,326.29,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Buy,Hold,-0.0284717044444444,0.930268108
3/11/2021,329.81,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,0.2504366,0.8827695088525247
4/11/2021,334.02,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,0.0006047675604,0.960284013125
5/11/2021,339.27,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Sell,0.4573848045408,0.996460451
8/11/2021,336.77,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.617604450606,0.695546409917647
9/11/2021,333.54,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Sell,Hold,0.5614728390479905,0.748661387775
10/11/2021,325.85,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99837829,0.9964671877777778
11/11/2021,325.95,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.99996746,0.3818835958181818
12/11/2021,339.03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.9837006,0.99410306375
15/11/2021,345.66,Hold,Hold,Hold,Buy,Buy,Hold,Buy,Hold,Buy,Buy,-0.3474837533333333,0.9161831825131996
16/11/2021,341.09,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,0.9981572,0.9411409269230768
17/11/2021,338.91,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.29985163,0.9911214642857143
18/11/2021,336.84,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8321005651333334,0.9570454714285714
19/11/2021,343.42,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Hold,0.9968048,0.8326671802632166
22/11/2021,339.15,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.99986385,0.6934272371915118
23/11/2021,335.41,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.8614276486480453
24/11/2021,339.2,Sell,Hold,Hold,Sell,Sell,Sell,Hold,Sell,Sell,Hold,0.4059997399999999,0.999466312
26/11/2021,331.3,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.9995921,0.9978655222222224
29/11/2021,336.19,Sell,Hold,Sell,Sell,Sell,Sell,Sell,Sell,Sell,Sell,0.016448775,0.7996687488900001
30/11/2021,322.69,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9969626442857142,0.9647091621428572
1/12/2021,308.91,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,0.9999035,0.9955525266666668
2/12/2021,308.7,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.74772871948535,0.9104066366666668
3/12/2021,305.17,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.8067678995446
6/12/2021,316.14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.465648645622,0.8273635729090909
7/12/2021,321.05,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2141337210581818,0.8328724028118724
8/12/2021,328.76,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4400421425,0.9079095640845456
9/12/2021,328.02,Buy,Hold,Buy,Buy,Hold,Hold,Buy,Buy,Buy,Hold,0.8888263999999999,0.9157891773833334
10/12/2021,327.95,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,-0.9956307,0.986920775
13/12/2021,332.66,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.604016928,0.9409661602588236
14/12/2021,331.92,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,,0.9963108075
15/12/2021,339.8,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.999832425,0.831706055
16/12/2021,333.07,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Hold,Hold,Hold,0.2987878966666666,0.99994374125
17/12/2021,331.97,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.9968950515384616
20/12/2021,323.67,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,,0.8742025254545454
21/12/2021,332.38,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,0.9999913,0.999808098
22/12/2021,328.65,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Buy,Buy,0.5510086,0.9995357271428572
23/12/2021,333.41,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,-0.9989761,0.99623303
27/12/2021,344.29,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,0.8442278,0.965035379
28/12/2021,344.33,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.48714612,0.8367716938886595
29/12/2021,341.07,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1386584916333333,0.950422253846154
30/12/2021,342.48,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.9209440694923076
31/12/2021,334.51,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999704,0.9989800141666666
3/1/2022,336.69,Sell,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Sell,Hold,0.9325151966666666,0.8271004879999999
4/1/2022,334.69,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7509831966666667,0.99270614625
5/1/2022,322.4,Sell,Hold,Sell,Sell,Sell,Sell,Hold,Sell,Sell,Hold,0.4998953481296,0.994880635
6/1/2022,330.65,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Sell,Sell,0.319948044556,0.9953035615384616
7/1/2022,329.98,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5225166301631189,0.9988497688888888
10/1/2022,326.28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.794086686,0.7142769629371
11/1/2022,332.55,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Hold,Hold,Hold,0.8279005304545454,0.99878988
12/1/2022,331.44,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5479110516666666,0.85299002
13/1/2022,324.7,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Sell,,0.8200714250000001
14/1/2022,330.09,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2743416174999999,0.997631642
18/1/2022,316.41,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6027103319313908,0.7945180992363636
19/1/2022,317.85,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4700846079999999,0.7487504991875
20/1/2022,314.83,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9971890866666668,0.83846768722
21/1/2022,301.52,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6179692133333333,0.9999119011111112
24/1/2022,307.03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.474816782599625,0.9184790246875
25/1/2022,298.51,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.437610283715,0.8749231469381787
26/1/2022,293.02,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3308651766666666,0.968547548
27/1/2022,293.03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3332525018083333,0.4631703067346938
28/1/2022,300.06,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0960313611,0.7506404605882353
31/1/2022,311.55,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.796009548712,0.9343499472727274
1/2/2022,317.26,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.33136873,0.7598711808245454
2/2/2022,321.24,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.2767190872392999,0.804382032368421
3/2/2022,236.46,Sell,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.22055075455517,0.6361665975903333
4/2/2022,235.8,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.3501268027031273,0.8429426314285714
7/2/2022,223.68,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2711524288553072,0.8238989041694118
8/2/2022,218.98,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1373797357468461,0.8568729530849971
9/2/2022,230.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.477529839225,0.8751064967875
10/2/2022,226.83,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.3469283956,0.981939114
11/2/2022,218.35,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.503016365,0.8061059892
14/2/2022,216.51,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2398935707857143,0.8002679462
15/2/2022,219.79,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5682908259999999,0.9920753271428572
16/2/2022,215.36,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5641030528461539,0.4428687006142857
17/2/2022,206.58,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.807289109966105,0.797285398
18/2/2022,205.04,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.2723044925,0.7706094027272727
22/2/2022,200.98,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.608195869328,0.5022125528333333
23/2/2022,197.37,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.464467375,0.9623830208333332
24/2/2022,206.47,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5694352914285714,0.9999758
25/2/2022,209.33,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1049935625407103,0.981268626
28/2/2022,209.88,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.399716064,0.999910668
1/3/2022,202.38,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6664314716666667,0.998508405
2/3/2022,206.97,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.095694092,0.9999828366666668
3/3/2022,201.86,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9999866666666668,0.99991458
4/3/2022,198.97,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.7759381954545455,0.99958818
7/3/2022,186.45,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.67257606,0.7810761563636365
8/3/2022,189.25,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.001699525,0.9993502814285716
9/3/2022,197.42,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999962,0.998825605
10/3/2022,194.14,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0028197393333333,0.96601415
11/3/2022,186.59,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.21654297,0.747948814
14/3/2022,185.61,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.652066175,0.8100489968
15/3/2022,190.98,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.9842926185714286
16/3/2022,202.52,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5788738622857144,0.912213035
17/3/2022,206.71,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Buy,Hold,Hold,0.600288886348,0.99728024875
18/3/2022,215.31,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Buy,-0.7579132633333333,0.8820801670677778
21/3/2022,210.34,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4244369323897444,0.9995982977777778
22/3/2022,215.47,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.9998146,0.9006055866666666
23/3/2022,212.3,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,,0.9965658844444444
24/3/2022,218.37,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6416988360666667,0.8145488275
25/3/2022,220.61,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.98235008,0.75055641745
28/3/2022,222.37,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.6574183176868915,0.500590425
29/3/2022,228.61,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9877414166666668,0.7300451866666666
30/3/2022,226.61,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.95734409,0.996170146
31/3/2022,221.15,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3471902266666666,0.9998276866666668
1/4/2022,223.62,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.601595626,0.8251257925
4/4/2022,232.61,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3226486799999999,0.99179255
5/4/2022,230.58,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9997617433333332,0.9942503625
6/4/2022,222.08,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5054566775,0.8053796975
7/4/2022,221.73,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9992670366666668,0.999787075
8/4/2022,221.12,Sell,Hold,Hold,Sell,Sell,Hold,Hold,Sell,Hold,Hold,-0.868440875,0.9997430666666668
11/4/2022,215.28,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.86655754,0.5478094968333332
12/4/2022,212.97,Hold,Hold,Sell,Hold,Hold,Hold,Sell,Sell,Hold,Sell,0.76182828270951,0.96720800875
13/4/2022,213.82,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.1853414799999999,0.9999337575
14/4/2022,209.03,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4964536275,0.463560120125
18/4/2022,209.62,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.50185466,0.9440476385714286
19/4/2022,216.12,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,0.3294629166666666,0.99904947125
20/4/2022,199.33,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5014005925,0.589961628505
21/4/2022,187.04,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8451484075,0.7267469263636364
22/4/2022,183.11,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0599273399999999,0.68438833296
25/4/2022,185.97,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8161132357142857,0.655387392019
26/4/2022,179.96,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.2760215754970554,0.713522529715375
27/4/2022,174.0,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1504208505067242,0.2462381422421052
28/4/2022,204.61,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.1552262940349175,0.3973254904374118
29/4/2022,199.38,Buy,Hold,Buy,Hold,Hold,Hold,Hold,Buy,Buy,Hold,0.503696674319855,0.752114772868421
2/5/2022,209.98,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,0.87017459,0.7768192377777778
3/5/2022,210.87,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.0639348899999999,0.999777435
4/5/2022,222.19,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.999301,0.7863886369200712
5/5/2022,207.14,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,-0.1671250479316666,0.97790043
6/5/2022,202.66,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,Sell,Hold,0.4988210057961666,0.9994298333333336
9/5/2022,195.14,Sell,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.96438438,0.46232874
10/5/2022,196.57,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.993601028,0.2298675333333333
11/5/2022,187.71,Sell,Hold,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.597605634,0.9998812475
12/5/2022,190.2,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.997515515,0.87888658
13/5/2022,197.54,Hold,Hold,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Buy,0.9993347666666668,0.9982649625
16/5/2022,198.95,Buy,Hold,Buy,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.9801474,0.9999816566666668
17/5/2022,201.51,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.2466919675,0.7777730466666667
18/5/2022,191.19,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.272350174276875,0.9959129075
19/5/2022,190.25,Sell,Hold,Sell,Hold,Sell,Hold,Hold,Sell,Hold,Sell,0.3376167833333333,0.997920537
20/5/2022,192.48,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.57644158,0.9136339225454544
23/5/2022,195.16,Buy,Hold,Hold,Hold,Sell,Hold,Hold,Hold,Hold,Hold,0.7583977922222221,0.996894968181818
24/5/2022,180.29,Sell,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.2240675859999999,0.13181425035
25/5/2022,182.83,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.6453785550000001,0.485224032856915
26/5/2022,190.58,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.870804262,0.4434439950008571
27/5/2022,194.07,Buy,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.759479435,0.9992242483333332
31/5/2022,192.58,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.811971056526373,0.873728697125
1/6/2022,187.61,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8845069536600001,0.94047904
2/6/2022,197.77,Sell,Hold,Hold,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.7328638827777777,0.9517254633333332
3/6/2022,189.74,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.2131431432956666,0.9656429475
6/6/2022,193.19,Sell,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.7109824849999999,0.94934636
7/6/2022,194.58,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.4615396493749999,0.9993440171428573
8/6/2022,195.57,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.639051756,0.9974036225
9/6/2022,183.0,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.3485041638916666,0.791805501875
10/6/2022,174.61,Sell,Hold,Sell,Hold,Hold,Hold,Hold,Sell,Hold,Hold,0.564173182,0.8213608686666666
13/6/2022,163.36,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.99732302,0.9029441816666668
14/6/2022,162.84,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.976336075,0.4209543756300792
15/6/2022,168.43,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.455136915,0.953895656
16/6/2022,159.99,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.8748295725288,0.857018265
17/6/2022,162.85,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.199076958,0.6286866591666667
21/6/2022,156.19,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.4934849743548885,0.92527874
22/6/2022,155.0,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.732682611,0.3206519639999999
23/6/2022,157.88,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.74884207,0.4767624788372941
24/6/2022,169.23,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,-0.826995485,0.7402119333125
27/6/2022,168.57,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Buy,Hold,Hold,0.107729905,0.8418641744285714
28/6/2022,159.8,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.9673188128571428,0.41438006866
29/6/2022,163.05,Hold,Hold,Buy,Hold,Hold,Hold,Hold,Hold,Hold,Hold,0.5971511783333333,0.8347548784139556
