Stock,Horizon,BestThreshold,Strategy,ConfidenceThreshold,learning_rate,dropout_rate,lstm_units_1,lstm_units_2,batch_size,Train_Accuracy,Train_ROC_AUC,Test_Accuracy,Test_ROC_AUC,Trades,LongTrades,ShortTrades,Skipped,WinRate,Sharpe,TotalReturn,Model,n_estimators,max_depth,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,num_leaves,min_samples_split,min_samples_leaf,max_features,criterion,C,penalty,l1_ratio,kernel
AAPL,9,0.015,long_short,,0.0185859514625015,,,,,0.8677932405566601,0.9479463099981028,0.5617529880478087,0.5016379753340185,27,10,17,0,0.5925925925925926,-0.1548079124729631,-0.0511029813949565,GradientBoosting,128.0,7.0,0.8776807051588263,,,,,,10.0,3.0,,,,,,
AAPL,10,0.015,long_short,,0.0264214288447952,,,,,0.9005964214711729,0.9688853840559086,0.5338645418326693,0.4856138107416879,25,10,15,0,0.56,-0.3581375159856637,-0.0981433487502526,GradientBoosting,50.0,10.0,0.8605341584968227,,,,,,11.0,3.0,,,,,,
META,2,0.0025,long_short,,0.0405463931482751,,,,,0.8707753479125249,0.9489709201440356,0.4900398406374502,0.5594780043606515,125,10,115,0,0.424,-1.4200550908603655,-0.4195940618118484,GradientBoosting,73.0,10.0,1.0,,,,,,20.0,6.0,,,,,,
META,3,0.0025,long_short,,0.2955652860943031,,,,,0.8220675944333996,0.9059563668850036,0.4940239043824701,0.5739531310026892,83,31,52,0,0.4939759036144578,-0.3704936711985965,-0.1593824182833102,GradientBoosting,50.0,5.0,0.5,,,,,,14.0,8.0,,,,,,
META,4,0.005,long_short,,0.1147352156063209,,,,,0.9831013916500994,0.9988418972332016,0.4860557768924303,0.551150895140665,62,7,55,0,0.5161290322580645,-0.7612495890576856,-0.246241649753926,GradientBoosting,50.0,11.0,0.9418847972703946,,,,,,8.0,4.0,,,,,,
META,5,0.005,long_short,,0.01,,,,,0.6252485089463221,0.6820386334799777,0.4302788844621514,0.5949831256490135,50,1,49,0,0.38,-0.4267016798910591,-0.1959224795869203,GradientBoosting,50.0,3.0,1.0,,,,,,20.0,10.0,,,,,,
META,6,0.0075,long_short,,0.292157327654986,,,,,1.0,1.0,0.4621513944223107,0.6207926515930114,41,5,36,0,0.4634146341463415,0.2486810841554522,0.0301082083603847,GradientBoosting,472.0,3.0,0.8087407548138583,,,,,,13.0,1.0,,,,,,
META,7,0.0075,long_short,,0.2999999999999999,,,,,1.0,1.0,0.4621513944223107,0.5672136422136422,35,5,30,0,0.4857142857142857,-0.5626955787837875,-0.2018272309612387,GradientBoosting,50.0,12.0,1.0,,,,,,2.0,1.0,,,,,,
META,8,0.01,long_short,,0.01,,,,,0.6938369781312127,0.7923030101814963,0.4661354581673306,0.5673874218650338,31,0,31,0,0.3548387096774194,-1.7421670607115909,-0.4457006579226673,GradientBoosting,342.0,3.0,0.9940978700213744,,,,,,11.0,1.0,,,,,,
META,9,0.01,long_short,,0.01,,,,,0.7137176938369781,0.7942827216853421,0.4701195219123506,0.6019581579283072,27,1,26,0,0.3703703703703703,-1.1958663268374197,-0.3704015359914426,GradientBoosting,282.0,3.0,0.946069193697249,,,,,,12.0,2.0,,,,,,
META,10,0.015,long_short,,0.1017857176955939,,,,,0.9731610337972167,0.9969763443410208,0.50199203187251,0.5391260162601625,25,3,22,0,0.44,-1.0467369652793146,-0.3517531425586179,GradientBoosting,500.0,3.0,0.8142350092946035,,,,,,18.0,1.0,,,,,,
NVDA,2,0.005,long_short,,0.0219406417747802,,,,,0.6033797216699801,0.662008655955416,0.4940239043824701,0.571106166560712,125,4,121,0,0.44,-1.9744381908512807,-0.6586963493661985,GradientBoosting,50.0,3.0,1.0,,,,,,16.0,1.0,,,,,,
NVDA,3,0.0075,long_short,,0.1918467575848645,,,,,0.9662027833001988,0.996232605945604,0.4900398406374502,0.5421290980992475,83,15,68,0,0.4337349397590361,-0.1903546819681707,-0.2197163344526663,GradientBoosting,229.0,5.0,0.5,,,,,,17.0,5.0,,,,,,
NVDA,4,0.0125,long_short,,0.01,,,,,0.7236580516898609,0.7977692404983242,0.4860557768924303,0.5466526930894309,62,0,62,0,0.3870967741935484,-2.1035445555495067,-0.6765495163419737,GradientBoosting,500.0,3.0,0.7766465672135905,,,,,,13.0,5.0,,,,,,
NVDA,5,0.0125,long_short,,0.0207117038536536,,,,,0.7852882703777336,0.8655271511188942,0.4621513944223107,0.5588122605363985,50,0,50,0,0.34,-1.7170498753741483,-0.66683239253883,GradientBoosting,71.0,8.0,0.6136609638731254,,,,,,19.0,4.0,,,,,,
NVDA,6,0.015,long_short,,0.1021621564392969,,,,,0.7455268389662028,0.8364980237154149,0.4302788844621514,0.5465552965552966,41,0,41,0,0.2926829268292683,-1.915075531218128,-0.6690667772196037,GradientBoosting,50.0,4.0,1.0,,,,,,16.0,7.0,,,,,,
NVDA,7,0.0174999999999999,long_short,,0.01,,,,,0.6083499005964215,0.6978544097650444,0.4223107569721115,0.5428432010409889,35,0,35,0,0.3142857142857143,-2.168861980640043,-0.6547884866807931,GradientBoosting,50.0,3.0,0.8676813030713697,,,,,,15.0,5.0,,,,,,
NVDA,8,0.0174999999999999,long_short,,0.0224449271578721,,,,,0.7872763419483101,0.8642516946305409,0.4183266932270916,0.5355512067840835,31,0,31,0,0.2258064516129032,-2.124461527141745,-0.6663603400568665,GradientBoosting,500.0,3.0,1.0,,,,,,20.0,7.0,,,,,,
NVDA,9,0.02,long_short,,0.012104790151917,,,,,0.757455268389662,0.8356264822134388,0.4143426294820717,0.5534079016221873,27,0,27,0,0.3703703703703703,-1.6723794385532114,-0.6363821037131696,GradientBoosting,50.0,6.0,0.6202621712794427,,,,,,13.0,3.0,,,,,,
NVDA,10,0.0225,long_short,,0.01,,,,,0.7833001988071571,0.8780434782608696,0.450199203187251,0.5792612543285878,25,0,25,0,0.32,-1.760841775644853,-0.6583939415032531,GradientBoosting,147.0,12.0,0.5,,,,,,12.0,10.0,,,,,,
SPY,2,0.0025,long_short,,0.01,,,,,0.5815109343936382,0.6561371876841077,0.4900398406374502,0.5093968253968255,125,2,123,0,0.328,-2.4964554951449647,-0.2762321032253948,GradientBoosting,50.0,3.0,0.7736277503889603,,,,,,2.0,1.0,,,,,,
SPY,3,0.0025,long_short,,0.017042448286838,,,,,0.8996023856858847,0.9741476541939568,0.4581673306772908,0.6171283827112992,83,4,79,0,0.3855421686746988,-2.281724872313127,-0.2534628517619872,GradientBoosting,500.0,7.0,1.0,,,,,,14.0,1.0,,,,,,
SPY,4,0.005,long_short,,0.0100083512767232,,,,,0.6401590457256461,0.7222094752832457,0.5378486055776892,0.5956257982120051,62,0,62,0,0.3548387096774194,-2.4286663040557253,-0.270641304389021,GradientBoosting,217.0,3.0,0.9436809049106328,,,,,,15.0,9.0,,,,,,
SPY,5,0.005,long_short,,0.0667638540736034,,,,,0.7495029821073559,0.8439990039840638,0.4701195219123506,0.5414756811815635,50,1,49,0,0.38,-1.910960552827596,-0.2337424316432091,GradientBoosting,50.0,5.0,0.9953187782568212,,,,,,8.0,10.0,,,,,,
SPY,6,0.005,long_short,,0.1754513616606681,,,,,0.8966202783300199,0.9640035899544536,0.4741035856573705,0.5402618135376756,41,4,37,0,0.3170731707317073,-2.9450032584524406,-0.3012416462998536,GradientBoosting,305.0,3.0,0.7248770666848829,,,,,,9.0,9.0,,,,,,
SPY,7,0.0075,long_short,,0.2999999999999999,,,,,0.9075546719681908,0.969293632970648,0.4780876494023904,0.5207379134860052,35,4,31,0,0.4571428571428571,-1.5274248205959395,-0.1593740653919741,GradientBoosting,183.0,3.0,0.8268907399176957,,,,,,16.0,10.0,,,,,,
SPY,8,0.0075,long_short,,0.2999999999999999,,,,,0.9970178926441352,0.999944623100869,0.4183266932270916,0.4612612612612612,31,2,29,0,0.3225806451612903,-2.586241367773429,-0.2205099312216417,GradientBoosting,500.0,3.0,0.5,,,,,,20.0,2.0,,,,,,
SPY,9,0.01,long_short,,0.0365253855702384,,,,,0.993041749502982,0.9997902219689052,0.4621513944223107,0.4830896376350922,27,1,26,0,0.2222222222222222,-2.7650053643902064,-0.2739819646443506,GradientBoosting,500.0,12.0,0.5516996781870757,,,,,,2.0,10.0,,,,,,
SPY,10,0.01,long_short,,0.0292020890047905,,,,,0.952286282306163,0.9935523402909552,0.4581673306772908,0.5434143222506395,25,0,25,0,0.32,-1.85595190640685,-0.2262568093023376,GradientBoosting,177.0,12.0,0.5,,,,,,17.0,1.0,,,,,,
TSLA,2,0.0025,long_short,,0.1835165244016693,,,,,0.989065606361829,0.999181844052362,0.4820717131474104,0.4981881754609027,125,91,34,0,0.488,0.1074928076598175,-0.1198649456135856,GradientBoosting,386.0,3.0,0.9270156211945244,,,,,,7.0,1.0,,,,,,
TSLA,3,0.005,long_short,,0.1077861924992904,,,,,0.7693836978131213,0.8594474509137339,0.49800796812749,0.4772582697201018,83,62,21,0,0.6024096385542169,1.9307522558651613,1.6704084966928088,GradientBoosting,184.0,3.0,0.5539685875155348,,,,,,9.0,10.0,,,,,,
TSLA,4,0.005,long_short,,0.0367233875955265,,,,,0.8677932405566601,0.9487909776932716,0.5298804780876494,0.5527590161845292,62,42,20,0,0.6612903225806451,3.0998170648861496,4.609890220854083,GradientBoosting,91.0,9.0,0.9916154429033942,,,,,,10.0,9.0,,,,,,
TSLA,5,0.01,long_short,,0.01,,,,,0.6421471172962226,0.7040513033339262,0.5179282868525896,0.5564495530012772,50,42,8,0,0.54,1.7438588480808317,1.4201216990257772,GradientBoosting,50.0,3.0,0.5,,,,,,20.0,1.0,,,,,,
TSLA,6,0.01,long_short,,0.0245900383484304,,,,,0.6669980119284294,0.7469912137512894,0.5179282868525896,0.5435102301790281,41,35,6,0,0.5853658536585366,2.074617963210587,1.8808069342988716,GradientBoosting,50.0,3.0,0.8921829789765061,,,,,,5.0,3.0,,,,,,
TSLA,7,0.0125,long_short,,0.0238386204367008,,,,,0.6709741550695825,0.7636857707509881,0.4860557768924303,0.501309067688378,35,29,6,0,0.5142857142857142,1.6200108084598472,1.4650528920906143,GradientBoosting,105.0,3.0,1.0,,,,,,5.0,4.0,,,,,,
TSLA,8,0.0174999999999999,long_short,,0.0116442350452986,,,,,0.6620278330019881,0.7320428450030632,0.4780876494023904,0.4643493761140819,31,26,5,0,0.5806451612903226,1.8865590273748645,1.683553595025916,GradientBoosting,50.0,3.0,1.0,,,,,,13.0,10.0,,,,,,
TSLA,9,0.0225,long_short,,0.01,,,,,0.6510934393638171,0.7361824240196368,0.4820717131474104,0.4778772378516624,27,24,3,0,0.5925925925925926,1.730555764994681,1.472171777387814,GradientBoosting,50.0,3.0,0.8882316799226762,,,,,,18.0,3.0,,,,,,
TSLA,10,0.0225,long_short,,0.01,,,,,0.658051689860835,0.7517006399386544,0.4940239043824701,0.4831782846947878,25,23,2,0,0.64,2.169918823612416,2.359467382791065,GradientBoosting,84.0,3.0,0.7719950511036286,,,,,,14.0,1.0,,,,,,
AAPL,2,0.0025,long_short,,,,,,,0.5795228628230616,0.6031352646120643,0.4780876494023904,0.478467987804878,125,53,72,0,0.512,1.1774579903028932,0.2814908435924033,LogisticRegression,,,,,,,,,,,,,0.001,l2,,
AAPL,3,0.005,long_short,,,,,,,0.5785288270377733,0.6027792603135069,0.5099601593625498,0.5307437173108815,83,27,56,0,0.4216867469879518,-1.0951754311669746,-0.230096973316907,LogisticRegression,,,,,,,,,,,,,0.001,l2,,
AAPL,4,0.005,long_short,,,,,,,0.5825049701789264,0.620406185730106,0.49800796812749,0.5353042479908151,62,11,51,0,0.3225806451612903,-2.923132621767877,-0.4535601531394506,LogisticRegression,,,,,,,,,,,,,0.033783157526738,elasticnet,0.974730193766846,
AAPL,5,0.005,long_short,,,,,,,0.5864811133200796,0.621461891208096,0.4900398406374502,0.5090273363000636,50,11,39,0,0.38,-1.2543436397769911,-0.28989061903991,LogisticRegression,,,,,,,,,,,,,0.0471060007243131,l1,,
AAPL,6,0.0075,long_short,,,,,,,0.595427435387674,0.6215940041032046,0.5219123505976095,0.5366171239837398,41,1,40,0,0.4146341463414634,-1.7657640400992485,-0.3083500083295726,LogisticRegression,,,,,,,,,,,,,0.0025977985972012,elasticnet,0.1285425509591551,
AAPL,7,0.01,long_short,,,,,,,0.584493041749503,0.6103291395414102,0.5577689243027888,0.5338836073997945,35,1,34,0,0.3428571428571428,-0.811648281513146,-0.1854127636369584,LogisticRegression,,,,,,,,,,,,,0.025256857760342,l1,,
AAPL,8,0.0125,long_short,,,,,,,0.584493041749503,0.6144054899139433,0.5657370517928287,0.5574967824967825,31,1,30,0,0.4838709677419355,-1.671758854230195,-0.2997871518003456,LogisticRegression,,,,,,,,,,,,,0.0208755121762085,l1,,
AAPL,9,0.015,long_short,,,,,,,0.6013916500994035,0.6295097388224878,0.5537848605577689,0.5270105344295992,27,0,27,0,0.4444444444444444,-1.527094470841217,-0.2751000637015627,LogisticRegression,,,,,,,,,,,,,0.0131683825655575,l1,,
AAPL,10,0.015,long_short,,,,,,,0.5904572564612326,0.6239623849729627,0.5418326693227091,0.5199808184143222,25,0,25,0,0.4,-1.4835886346464648,-0.2856003338233628,LogisticRegression,,,,,,,,,,,,,0.0239030781729533,l1,,
META,2,0.0025,long_short,,,,,,,0.5497017892644135,0.5684939899522913,0.49800796812749,0.6459535718866231,125,10,115,0,0.44,-0.8944308129862266,-0.3067704758998084,LogisticRegression,,,,,,,,,,,,,0.0625541455898404,l1,,
META,3,0.0025,long_short,,,,,,,0.5487077534791253,0.5718041055764844,0.4940239043824701,0.644256626968882,83,1,82,0,0.3614457831325301,-1.6616129322568332,-0.4483477280587428,LogisticRegression,,,,,,,,,,,,,0.001,l2,,
META,4,0.005,long_short,,,,,,,0.536779324055666,0.5728932806324112,0.49800796812749,0.6322890025575447,62,0,62,0,0.4032258064516129,-1.903690445988852,-0.4626286625612876,LogisticRegression,,,,,,,,,,,,,0.0028381292701126,l2,,
META,5,0.005,long_short,,,,,,,0.55168986083499,0.5944709932685885,0.4342629482071713,0.6768237279335412,50,1,49,0,0.38,-0.4267016798910591,-0.1959224795869203,LogisticRegression,,,,,,,,,,,,,0.0376815293377796,l1,,
META,6,0.0075,long_short,,,,,,,0.5695825049701789,0.6099965218491115,0.4661354581673306,0.6759378211716343,41,0,41,0,0.3414634146341463,-1.8850047617923165,-0.448020620317209,LogisticRegression,,,,,,,,,,,,,0.1970003265667468,l1,,
META,7,0.0075,long_short,,,,,,,0.5725646123260437,0.5998624549421362,0.446215139442231,0.7312097812097813,35,0,35,0,0.3428571428571428,-1.7079865749536804,-0.4308402104752221,LogisticRegression,,,,,,,,,,,,,0.2550276720317318,l1,,
META,8,0.01,long_short,,,,,,,0.5298210735586482,0.5777999114652501,0.4661354581673306,0.7235616787855593,31,0,31,0,0.3548387096774194,-1.7421670607115909,-0.4457006579226673,LogisticRegression,,,,,,,,,,,,,0.0256101850617601,l1,,
META,9,0.01,long_short,,,,,,,0.5397614314115308,0.5923677397679887,0.4661354581673306,0.7507016201046053,27,0,27,0,0.3333333333333333,-1.5599032166728786,-0.4377371971712211,LogisticRegression,,,,,,,,,,,,,0.0337925222595874,l1,,
META,10,0.015,long_short,,,,,,,0.5288270377733598,0.5825299895258987,0.4900398406374502,0.7744855182926829,25,0,25,0,0.32,-1.4442458786378165,-0.4309413949472722,LogisticRegression,,,,,,,,,,,,,0.0410391416489186,l1,,
NVDA,2,0.005,long_short,,,,,,,0.5775347912524851,0.6180194067310922,0.4900398406374502,0.6462809917355371,125,4,121,0,0.424,-1.9799779286173425,-0.6597607060766708,LogisticRegression,,,,,,,,,,,,,0.001,l2,,
NVDA,3,0.0075,long_short,,,,,,,0.5695825049701789,0.604538266919671,0.4780876494023904,0.6909682357443552,83,1,82,0,0.4096385542168674,-1.5583994263470224,-0.6202599692375399,LogisticRegression,,,,,,,,,,,,,0.001,l2,,
NVDA,4,0.0125,long_short,,,,,,,0.5864811133200796,0.6156564219313223,0.4940239043824701,0.6682545731707317,62,0,62,0,0.3870967741935484,-2.1035445555495067,-0.6765495163419737,LogisticRegression,,,,,,,,,,,,,0.0013502067312764,l2,,
NVDA,5,0.0125,long_short,,,,,,,0.5944333996023857,0.6265846552794171,0.4581673306772908,0.7081098339719029,50,0,50,0,0.34,-1.7170498753741483,-0.66683239253883,LogisticRegression,,,,,,,,,,,,,0.1978082768935378,l2,,
NVDA,6,0.015,long_short,,,,,,,0.5715705765407555,0.6182252964426878,0.4382470119521912,0.7602952602952603,41,0,41,0,0.2926829268292683,-1.915075531218128,-0.6690667772196037,LogisticRegression,,,,,,,,,,,,,0.0577419573033028,elasticnet,0.958013875901887,
NVDA,7,0.0174999999999999,long_short,,,,,,,0.5834990059642147,0.6348385668658887,0.4302788844621514,0.7567338972023422,35,0,35,0,0.3142857142857143,-2.168861980640043,-0.6547884866807931,LogisticRegression,,,,,,,,,,,,,0.005118902304089,l2,,
NVDA,8,0.0174999999999999,long_short,,,,,,,0.5735586481113321,0.6311357483053694,0.4183266932270916,0.7926288323548598,31,0,31,0,0.2258064516129032,-2.124461527141745,-0.6663603400568665,LogisticRegression,,,,,,,,,,,,,0.0468301139319827,l1,,
NVDA,9,0.02,long_short,,,,,,,0.5815109343936382,0.6274426877470356,0.4183266932270916,0.7696232339089483,27,0,27,0,0.3703703703703703,-1.6723794385532114,-0.6363821037131696,LogisticRegression,,,,,,,,,,,,,0.1201086565906506,l1,,
NVDA,10,0.0225,long_short,,,,,,,0.5745526838966203,0.6162252964426878,0.4541832669322709,0.7753623188405797,25,0,25,0,0.32,-1.760841775644853,-0.6583939415032531,LogisticRegression,,,,,,,,,,,,,1.7965626423790668,l1,,
SPY,2,0.0025,long_short,,,,,,,0.5656063618290258,0.5971910845402892,0.49800796812749,0.5726984126984127,125,4,121,0,0.32,-2.555723463631677,-0.2814463784889277,LogisticRegression,,,,,,,,,,,,,0.0061414491821399,l2,,
SPY,3,0.0025,long_short,,,,,,,0.5805168986083499,0.6190414943506738,0.4541832669322709,0.636879569065025,83,2,81,0,0.4096385542168674,-2.071500781089922,-0.2343817149907339,LogisticRegression,,,,,,,,,,,,,0.0887945698419222,l1,,
SPY,4,0.005,long_short,,,,,,,0.6083499005964215,0.6481106399139187,0.5418326693227091,0.6217752234993614,62,1,61,0,0.3709677419354839,-2.156644198098148,-0.2467003637556926,LogisticRegression,,,,,,,,,,,,,1.2229467525390618,l2,,
SPY,5,0.005,long_short,,,,,,,0.5894632206759444,0.6318535382280402,0.4860557768924303,0.6711229946524063,50,0,50,0,0.36,-2.032196488499228,-0.2453700359750299,LogisticRegression,,,,,,,,,,,,,0.0854376095104048,l1,,
SPY,6,0.005,long_short,,,,,,,0.5894632206759444,0.6327314492661944,0.4741035856573705,0.726851851851852,41,0,41,0,0.3170731707317073,-2.224069132219505,-0.2468265759436063,LogisticRegression,,,,,,,,,,,,,0.0699363806357777,l1,,
SPY,7,0.0075,long_short,,,,,,,0.584493041749503,0.6184704738107288,0.4780876494023904,0.7277035623409669,35,0,35,0,0.3428571428571428,-2.5331018993053807,-0.2377529566922148,LogisticRegression,,,,,,,,,,,,,0.031918779285482,l1,,
SPY,8,0.0075,long_short,,,,,,,0.5656063618290258,0.603228473219336,0.4422310756972111,0.7542792792792792,31,0,31,0,0.3225806451612903,-3.058388862674446,-0.2476654094680745,LogisticRegression,,,,,,,,,,,,,0.0203340722712743,l1,,
SPY,9,0.01,long_short,,,,,,,0.6163021868787276,0.630232576549191,0.4940239043824701,0.7312142403051494,27,0,27,0,0.2592592592592592,-2.0535945747133035,-0.2226319698786127,LogisticRegression,,,,,,,,,,,,,0.2551312704169615,l1,,
SPY,10,0.01,long_short,,,,,,,0.588469184890656,0.6221695129664768,0.4581673306772908,0.7307864450127877,25,0,25,0,0.32,-1.85595190640685,-0.2262568093023376,LogisticRegression,,,,,,,,,,,,,0.0192606627315106,l1,,
TSLA,2,0.0025,long_short,,,,,,,0.5695825049701789,0.6039769493454752,0.5298804780876494,0.5500953591862683,125,99,26,0,0.536,0.5494271234981809,0.1573900252193403,LogisticRegression,,,,,,,,,,,,,0.001,l2,,
TSLA,3,0.005,long_short,,,,,,,0.5785288270377733,0.6149984385685429,0.5378486055776892,0.5482824427480916,83,71,12,0,0.5903614457831325,1.3594882317924275,0.9044690647576584,LogisticRegression,,,,,,,,,,,,,0.001,l2,,
TSLA,4,0.005,long_short,,,,,,,0.5964214711729622,0.6514884987725963,0.5537848605577689,0.5911176245698994,62,53,9,0,0.5806451612903226,1.6185241187568415,1.331520758862632,LogisticRegression,,,,,,,,,,,,,0.255728100579277,l1,,
TSLA,5,0.01,long_short,,,,,,,0.610337972166998,0.6650500978241537,0.5657370517928287,0.6064495530012771,50,43,7,0,0.56,1.8495502354364572,1.574500386557201,LogisticRegression,,,,,,,,,,,,,0.0060307614753328,l2,,
TSLA,6,0.01,long_short,,,,,,,0.6163021868787276,0.6773079218525824,0.549800796812749,0.5798593350383632,41,29,12,0,0.6341463414634146,2.0970919628198974,1.9149826161579184,LogisticRegression,,,,,,,,,,,,,0.001847168237044,l2,,
TSLA,7,0.0125,long_short,,,,,,,0.6262425447316103,0.6923241106719368,0.5697211155378487,0.588154533844189,35,22,13,0,0.6,2.1604373405937105,2.4183883972547555,LogisticRegression,,,,,,,,,,,,,0.0995162729052754,l1,,
TSLA,8,0.0174999999999999,long_short,,,,,,,0.6322067594433399,0.6966937412304105,0.5179282868525896,0.551502419149478,31,22,9,0,0.5806451612903226,2.034014466735852,1.9249651361978888,LogisticRegression,,,,,,,,,,,,,0.1071473209392088,l1,,
TSLA,9,0.0225,long_short,,,,,,,0.6232604373757455,0.6955034329013057,0.5338645418326693,0.5563618925831202,27,14,13,0,0.6666666666666666,2.2312704190124597,2.2281037994085886,LogisticRegression,,,,,,,,,,,,,0.0968824661919326,l1,,
TSLA,10,0.0225,long_short,,,,,,,0.6222664015904572,0.6985549007284786,0.5179282868525896,0.5685612335924557,25,12,13,0,0.52,0.9075116338909992,0.4592067397708812,LogisticRegression,,,,,,,,,,,,,0.0971973435663575,l1,,
AAPL,2,0.0025,long_short,,,,,,,0.6063618290258449,0.6910210954453285,0.5099601593625498,0.536839430894309,125,25,100,0,0.344,-2.764846562614561,-0.4797988943299801,SVM,,,,,0.8693299443179656,,,,,,,,0.01,,,poly
AAPL,3,0.005,long_short,,,,,,,0.6451292246520874,0.7100298483860128,0.5537848605577689,0.528001020538334,83,15,68,0,0.4337349397590361,-1.5843725874873535,-0.3053229781816654,SVM,,,,,0.0504022429942554,,,,,,,,8.13068218502474,,,rbf
AAPL,4,0.005,long_short,,,,,,,0.5755467196819085,0.7639297579496914,0.5059760956175299,0.5294680443934175,62,51,11,0,0.532258064516129,0.1180903785988828,0.0024023615396568,SVM,,,,,0.2691284963835505,,,,,,,,100.0,,,poly
AAPL,5,0.005,long_short,,,,,,,0.584493041749503,0.6235412713472486,0.4900398406374502,0.5150031786395423,50,11,39,0,0.38,-1.2543436397769911,-0.28989061903991,SVM,,,,,0.001,,,,,,,,0.9577207306467496,,,rbf
AAPL,6,0.0075,long_short,,,,,,,0.5805168986083499,0.6353168124661526,0.545816733067729,0.5302972560975608,41,8,33,0,0.2926829268292683,-2.8674457864131924,-0.4267073160823684,SVM,,,,,0.001,,,,,,,,0.960486268571472,,,rbf
AAPL,7,0.01,long_short,,,,,,,0.6262425447316103,0.7105572090927417,0.5657370517928287,0.5286806269270298,35,5,30,0,0.3142857142857143,-1.2929742524692431,-0.2638078559984164,SVM,,,,,0.3842706121789966,,,,,,,,0.01,,,poly
AAPL,8,0.0125,long_short,,,,,,,0.5357852882703777,0.7708609219165681,0.5896414342629482,0.5392213642213641,31,7,24,0,0.4516129032258064,-1.558873387861765,-0.2868622914148067,SVM,,,,,1.084523325352864,,,,,,,,100.0,,,poly
AAPL,9,0.015,long_short,,,,,,,0.6550695825049702,0.7297555808511984,0.5617529880478087,0.5081898766700924,27,4,23,0,0.3703703703703703,-1.4219496489186791,-0.2610066490495258,SVM,,,,,0.2238185494139048,,,,,,,,0.1867608707973128,,,poly
AAPL,10,0.015,long_short,,,,,,,0.5487077534791253,0.7505118900800051,0.5697211155378487,0.5497442455242967,25,0,25,0,0.4,-1.4835886346464648,-0.2856003338233628,SVM,,,,,2.188044213393225,,,,,,,,0.0133635875689525,,,poly
META,2,0.0025,long_short,,,,,,,0.5675944333996024,0.5912139861577198,0.4820717131474104,0.6382583044760806,125,3,122,0,0.416,-1.6562752760478388,-0.4636862655917974,SVM,,,,,0.0056206056257925,,,,,,,,2.1592825367158053,,,rbf
META,3,0.0025,long_short,,,,,,,0.8558648111332008,0.9136903938364964,0.4900398406374502,0.5134460238186708,83,13,70,0,0.3855421686746988,-0.3649576572563712,-0.1635225920446206,SVM,,,,,6.840532639090307,,,,,,,,100.0,,,rbf
META,4,0.005,long_short,,,,,,,0.5407554671968191,0.5686482213438735,0.4661354581673306,0.6336317135549874,62,0,62,0,0.4032258064516129,-1.903690445988852,-0.4626286625612876,SVM,,,,,,,,,,,,,0.0141641117969161,,,linear
META,5,0.005,long_short,,,,,,,0.5268389662027833,0.5700829667223994,0.4342629482071713,0.5806723779854622,50,2,48,0,0.4,-0.260554942373454,-0.1459492499727968,SVM,,,,,6.530203296782905,,,,,,,,1.377453471226283,,,poly
META,6,0.0075,long_short,,,,,,,0.5666003976143141,0.6049373932840069,0.446215139442231,0.6846736896197327,41,0,41,0,0.3414634146341463,-1.8850047617923165,-0.448020620317209,SVM,,,,,,,,,,,,,0.0193090160450331,,,linear
META,7,0.0075,long_short,,,,,,,0.5636182902584493,0.5939041453234679,0.4422310756972111,0.7281853281853281,35,0,35,0,0.3428571428571428,-1.7079865749536804,-0.4308402104752221,SVM,,,,,,,,,,,,,0.01,,,linear
META,8,0.01,long_short,,,,,,,0.5009940357852882,0.5029761904761905,0.4741035856573705,0.4893481311391759,31,0,31,0,0.3548387096774194,-1.7421670607115909,-0.4457006579226673,SVM,,,,,10.0,,,,,,,,100.0,,,poly
META,9,0.01,long_short,,,,,,,0.5467196819085487,0.6149838935989407,0.4701195219123506,0.7226049240974615,27,0,27,0,0.3333333333333333,-1.5599032166728786,-0.4377371971712211,SVM,,,,,0.0058616389206287,,,,,,,,1.9794636322460095,,,rbf
META,10,0.015,long_short,,,,,,,0.588469184890656,0.6405881306693544,0.49800796812749,0.7263719512195123,25,0,25,0,0.32,-1.4442458786378165,-0.4309413949472722,SVM,,,,,0.0149555320402426,,,,,,,,1.519782075334771,,,rbf
NVDA,2,0.005,long_short,,,,,,,0.5815109343936382,0.6300962431572499,0.4860557768924303,0.6514303877940241,125,5,120,0,0.416,-1.995026168714776,-0.6621589853226774,SVM,,,,,0.001,,,,,,,,1.1883297558875072,,,rbf
NVDA,3,0.0075,long_short,,,,,,,0.5765407554671969,0.6195011068943707,0.4741035856573705,0.6993238933537441,83,1,82,0,0.4096385542168674,-1.5583994263470224,-0.6202599692375399,SVM,,,,,0.0037279259033769,,,,,,,,0.6870614282613304,,,rbf
NVDA,4,0.0125,long_short,,,,,,,0.5874751491053678,0.6200080629861506,0.4860557768924303,0.6722878556910569,62,0,62,0,0.3870967741935484,-2.1035445555495067,-0.6765495163419737,SVM,,,,,0.001,,,,,,,,1.173159678979724,,,rbf
NVDA,5,0.0125,long_short,,,,,,,0.6033797216699801,0.6262842279610868,0.4621513944223107,0.7146871008939975,50,0,50,0,0.34,-1.7170498753741483,-0.66683239253883,SVM,,,,,,,,,,,,,0.2819402852349985,,,linear
NVDA,6,0.015,long_short,,,,,,,0.647117296222664,0.7167233201581028,0.4342629482071713,0.7240999740999741,41,1,40,0,0.3170731707317073,-1.5303410799460055,-0.603620880725654,SVM,,,,,0.5862210450787193,,,,,,,,0.01,,,poly
