Stock,Ablation,Model,Horizon,Threshold,Seed,Best_Params,Val_Accuracy,Val_ROC_AUC,Val_Trades,Val_WinRate,Val_Sharpe,Val_AnnualReturn,Val_MDD,Val_Sortino,Test_Accuracy,Test_ROC_AUC,Test_Trades,Test_WinRate,Test_Sharpe,Test_AnnualReturn,Test_MDD,Test_Sortino,Test_Calmar
META,learned_alpha_per_stock,xgboost,10,0.0025,31415,"{""n_estimators"": ""50"", ""learning_rate"": 0.29999999999999993, ""max_depth"": ""3"", ""subsample"": 0.5521494368604609, ""colsample_bytree"": 0.7000681380713688}",0.48333333333333334,0.619956043956044,23,0.5652173913043478,-1.4515026742531163,-0.9982212556760609,-0.5627388674475308,-1.9327566571969959,0.532520325203252,0.5461030290252301,24,0.5833333333333334,0.901362707754981,12.872742634753696,-0.22298872544781387,1.8888073024667236,57.72822194889987
META,learned_alpha_global,xgboost,2,0.0,42,"{""n_estimators"": ""328"", ""learning_rate"": 0.08007296015034582, ""max_depth"": ""3"", ""subsample"": 0.5115312125207079, ""colsample_bytree"": 0.7623873301291946}",0.5685483870967742,0.5345739271913769,123,0.5528455284552846,0.5957294351753756,0.385479379735044,-0.3846567429395709,0.839507618691762,0.540650406504065,0.5190476190476191,122,0.5,-0.09369677757226309,-0.174490726292027,-0.24107428387403054,-0.12901879210498804,-0.7238048102351899
META,learned_alpha_global,xgboost,2,0.0,7,"{""n_estimators"": ""251"", ""learning_rate"": 0.25998885367428093, ""max_depth"": ""5"", ""subsample"": 0.5713578733654657, ""colsample_bytree"": 0.5417540500046422}",0.5282258064516129,0.5373195037624567,123,0.4959349593495935,-0.6269581285969849,-0.49794082755468194,-0.46017781353814785,-0.6714606270230173,0.508130081300813,0.4955082742316785,122,0.4672131147540984,-0.8188964073366789,-0.5080865713708346,-0.5156329000461971,-1.042832153185849,-0.9853649201308015
META,learned_alpha_global,xgboost,2,0.0,1337,"{""n_estimators"": ""143"", ""learning_rate"": 0.030297057410753225, ""max_depth"": ""3"", ""subsample"": 1.0, ""colsample_bytree"": 0.9427208613349212}",0.5645161290322581,0.5745373195037625,123,0.5284552845528455,0.2944120923278656,0.06944470234138067,-0.2950909223270996,0.31007836286020357,0.540650406504065,0.5387031408308004,122,0.5327868852459017,0.7690012550974171,0.5283604285030954,-0.3348797079939938,1.2903878949256724,1.5777618526607522
META,learned_alpha_global,xgboost,2,0.0,2024,"{""n_estimators"": ""202"", ""learning_rate"": 0.06781482581453774, ""max_depth"": ""11"", ""subsample"": 0.6950817766388901, ""colsample_bytree"": 0.6003796756435604}",0.5362903225806451,0.535963663480442,123,0.5203252032520326,0.6405092618307631,0.43723445326749966,-0.37674342504288577,0.935904437018594,0.508130081300813,0.4928740290442418,122,0.45081967213114754,-1.2475860651961157,-0.6366922088077638,-0.5459020871136893,-1.6115095098092052,-1.1663120985195403
META,learned_alpha_global,xgboost,2,0.0,31415,"{""n_estimators"": ""50"", ""learning_rate"": 0.01, ""max_depth"": ""12"", ""subsample"": 0.5, ""colsample_bytree"": 0.5}",0.532258064516129,0.5518269947800148,123,0.5121951219512195,0.7506511339220562,0.5779818175857143,-0.3131061706708031,1.3976978520039653,0.532520325203252,0.5199932455251604,122,0.5409836065573771,0.9777353799973761,0.7622422303683374,-0.23920884975010964,1.2818494470514001,3.1865135055187817
META,learned_alpha_global,xgboost,5,0.0,42,"{""n_estimators"": ""50"", ""learning_rate"": 0.10923384033631961, ""max_depth"": ""9"", ""subsample"": 0.5, ""colsample_bytree"": 0.9820633998019193}",0.5061224489795918,0.5472749171936164,48,0.4791666666666667,0.8139581948147204,2.491128527800124,-0.3497160648747728,1.528521989616713,0.47560975609756095,0.4946322760543744,49,0.42857142857142855,0.17283930242266546,0.0033554575881735715,-0.27057511598307993,0.3637868187974946,0.012401205395337983
META,learned_alpha_global,xgboost,5,0.0,7,"{""n_estimators"": ""50"", ""learning_rate"": 0.29999999999999993, ""max_depth"": ""5"", ""subsample"": 0.9778600958486067, ""colsample_bytree"": 0.5}",0.5183673469387755,0.5540123456790123,48,0.5625,1.2324208366111158,6.860278993988311,-0.28991376326316726,2.238978850208744,0.483739837398374,0.49878006273963055,49,0.4489795918367347,0.8636393926395639,2.530678457699818,-0.2086465623740466,1.841801190436613,12.129020621787188
META,learned_alpha_global,xgboost,5,0.0,1337,"{""n_estimators"": ""50"", ""learning_rate"": 0.29999999999999993, ""max_depth"": ""4"", ""subsample"": 0.8370814773073645, ""colsample_bytree"": 1.0}",0.5387755102040817,0.5547274917193616,48,0.5416666666666666,0.7718992118748462,2.210258524631513,-0.30878337687854185,1.3800326668155705,0.45934959349593496,0.48330428720808644,49,0.46938775510204084,0.8428015763003169,2.401087982227131,-0.22418455972705717,1.8022587410254525,10.710318253631899
META,learned_alpha_global,xgboost,5,0.0,2024,"{""n_estimators"": ""500"", ""learning_rate"": 0.09699458360372808, ""max_depth"": ""3"", ""subsample"": 1.0, ""colsample_bytree"": 1.0}",0.5469387755102041,0.5488934056007226,48,0.5416666666666666,1.6987529221130255,17.938714638438405,-0.24288831536554573,4.152339562029889,0.5121951219512195,0.5255489717671663,49,0.42857142857142855,0.6159746398333293,1.2583693478451057,-0.20157397081565326,1.350012433427095,6.242717463734096
META,learned_alpha_global,xgboost,5,0.0,31415,"{""n_estimators"": ""414"", ""learning_rate"": 0.10647406136889002, ""max_depth"": ""3"", ""subsample"": 0.6727860971068638, ""colsample_bytree"": 0.7243353857656505}",0.5183673469387755,0.5431345980126467,48,0.5625,1.9661447959989975,29.67388503867069,-0.14135309498697335,4.743706015836204,0.5,0.5183687696061345,49,0.46938775510204084,0.7244647278725554,1.7483898715584627,-0.20157397081565326,1.5634165315181574,8.673688693454519
META,learned_alpha_global,xgboost,10,0.0025,42,"{""n_estimators"": ""339"", ""learning_rate"": 0.05513665862509952, ""max_depth"": ""3"", ""subsample"": 0.5, ""colsample_bytree"": 0.8133818880763817}",0.5416666666666666,0.6251428571428572,23,0.782608695652174,1.2204577268225623,51.26008597634658,-0.22484798512425092,1.4063934669768374,0.5,0.5030922763370581,24,0.5416666666666666,0.8713951155116032,11.501623873766565,-0.25189536026761666,1.8119242284634607,45.660324436095614
META,learned_alpha_global,xgboost,10,0.0025,7,"{""n_estimators"": ""142"", ""learning_rate"": 0.20618653287777233, ""max_depth"": ""4"", ""subsample"": 0.649601906236279, ""colsample_bytree"": 0.5}",0.5708333333333333,0.6123076923076922,23,0.782608695652174,2.3317620214218797,1997.4490186593239,-0.15210741552649484,3.045071577129529,0.5284552845528455,0.5300442757748262,24,0.625,1.4734395970536975,93.63780846444863,-0.22298872544781412,3.129936463659509,419.92171701238146
META,learned_alpha_global,xgboost,10,0.0025,1337,"{""n_estimators"": ""117"", ""learning_rate"": 0.29999999999999993, ""max_depth"": ""3"", ""subsample"": 0.5, ""colsample_bytree"": 0.7351982292253911}",0.5375,0.6215824175824176,23,0.6086956521739131,-0.3157583008003134,-0.8656660269307562,-0.4211009765482058,-0.42770775101912795,0.491869918699187,0.5179914259610654,24,0.5416666666666666,1.0848221611247142,25.203656550448624,-0.2518953602676169,2.5031068856694616,100.05605710113888
